name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipitation,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
Jashore,6/6/2024,36.4,28,32,55.1,33.6,43.8,27.8,79.1,5.268,100,8.33,rain,0,0,37.1,20.5,158.6,1003.3,70.2,3,252.2,21.8,9
Jashore,6/7/2024,37,28,32.5,55.1,32.7,43.3,27,73.5,0,0,0,,0,0,27.4,22.3,196.6,1002,42.7,3.8,294.4,25.5,9
Jashore,6/8/2024,36,29,32.4,52.5,34.5,43.2,27.1,74.2,0,0,0,,0,0,36.7,27.7,182.3,1000.8,43.4,3.9,284.1,24.6,9
Jashore,6/9/2024,38,30,33.5,56.5,39.1,47.7,28.6,75.9,0,0,0,,0,0,33.1,22.3,180.4,999.8,36,4,272.1,23.5,9
Jashore,6/10/2024,37.5,30,33.6,56.5,40.3,47.2,28.3,74.9,0,0,0,,0,0,33.5,22.3,167.9,1000.3,35,3.9,297.3,25.7,9
Jashore,6/11/2024,36.4,30,32.6,52.5,40.2,45.3,28.2,78.3,0,0,0,,0,0,36.4,24.1,164.2,1000.3,45.4,4.6,270.1,23.4,9
Jashore,6/12/2024,36,28,32.3,52.5,32.7,44.7,28,78.6,0.029,100,4.17,rain,0,0,35.6,24.1,175.6,1000.7,57.1,4.1,243,21,8
Jashore,6/13/2024,36,28,32.1,52.5,33.6,44.3,28,79.7,0,0,0,,0,0,44.6,27.7,173.7,1000,52.4,3.9,248.7,21.5,8
Jashore,6/14/2024,37.2,30,32.9,52.5,40.4,45.5,28.1,76.6,0,0,0,,0,0,34.2,22.3,161.3,998.7,52.2,3.9,270,23.4,9
Jashore,6/15/2024,37,30,32.8,56.5,35.1,46.3,28.4,78.2,0,0,0,rain,0,0,41,22.3,169.1,998.9,55,3.9,261.7,22.7,9
Jashore,6/16/2024,36.1,30,32.8,52.5,36.2,44.7,27.6,74.8,0,0,0,,0,0,37.8,24.1,172.7,1000.8,51.3,3.9,235.3,20.1,8
Jashore,6/17/2024,36,30,32.9,52.5,40.4,46.5,28.5,78.5,0,0,0,,0,0,42.5,27.7,179.2,1000.9,66.8,3.9,256.5,22,9
Jashore,6/18/2024,35,30,32.6,53.6,42.2,47.3,29.1,82.1,0.356,100,4.17,rain,0,0,43.6,27.7,183.3,999.2,80.9,3.9,219.2,18.9,8
Jashore,6/19/2024,34,28,31.4,50.4,33.6,43,27.9,82,0,0,0,rain,0,0,40.3,25.9,178.2,998.1,76.1,3.8,145.4,12.6,5
Jashore,6/20/2024,36,26,29.3,52.5,26,37,26.9,87.1,6.422,100,8.33,rain,0,0,46.4,27.7,166.7,999.2,75.5,3.5,159.9,13.8,6
Jashore,6/21/2024,32,26,29,42.4,26,36.1,26.6,87.2,0.578,100,4.17,rain,0,0,28.1,14.8,132.2,1000.6,94.1,3.4,126.5,11,5
Jashore,6/22/2024,33.7,28.9,30.5,45.8,35.6,39.7,27.1,82.8,13.091,100,4.17,rain,0,0,40.7,22.3,147.4,1000.3,65.6,3.6,196.2,16.9,7
Jashore,6/23/2024,34,28,30.8,47.3,34.5,40.4,27.2,81.7,5.198,100,8.33,rain,0,0,37.1,18.4,159.8,1000.8,49.2,4.3,233,20.1,8
Jashore,6/24/2024,35,28.9,31.7,47.3,37.3,42.5,27.6,79.9,0,0,0,rain,0,0,31.3,24.1,168.9,1000.1,57.2,4.7,238.5,20.6,8
Jashore,6/25/2024,36,29.1,32.3,48.8,38.4,43.5,27.6,77,0,0,0,,0,0,29.2,20.5,168.7,999.4,56.6,4.1,252.4,21.7,9
Jashore,6/26/2024,35,29,31.9,45.3,36.8,41.9,27,75.8,0,0,0,,0,0,25.2,16.6,134.7,1000.2,63.8,4.2,199,17,8
Jashore,6/27/2024,33,28,29.7,43.8,33.6,38.3,27.2,87.1,14.091,100,12.5,rain,0,0,37.1,20.5,93.8,1001.4,65.2,3.7,179.2,15.4,7
Jashore,6/28/2024,31,28,29.3,44.3,34.5,38.3,27.6,90.9,24.059,100,12.5,rain,0,0,26.6,11.2,101.3,999.3,76.7,3.7,150.5,13.2,7
Jashore,6/29/2024,32,28,29.3,46.2,34.5,38.5,27.9,92.3,15.957,100,12.5,rain,0,0,29.9,13,163.8,998.8,85.1,3.4,133.9,11.5,6
Jashore,6/30/2024,32.4,28,30.1,45.5,35.6,40.3,27.9,88.3,1.422,100,4.17,rain,0,0,34.6,18.4,191.4,999.3,94.5,3.1,113.6,9.7,6
Jashore,7/1/2024,32,28.7,30.2,44.1,36.3,39.9,27.5,85.4,0.344,100,8.33,rain,0,0,39.6,18.4,209.3,999.1,94.6,3.4,108.4,9.4,4
Jashore,7/2/2024,32,26.7,28.4,44.1,30.5,35.4,26.9,91.5,13.172,100,20.83,rain,0,0,28.8,20.5,216.6,998.3,97.1,3,39.4,3.5,1
Jashore,7/3/2024,31,25.9,27.7,42.4,25.9,32.4,26.1,91.2,40.915,100,25,rain,0,0,32,20.5,189.9,999.7,94.7,3,57.7,5.1,3
Jashore,7/4/2024,32,27,28.9,42.3,30.6,36.3,26.7,88.1,0,0,0,rain,0,0,38.9,14.8,177.4,1001.4,89.1,3.1,131.8,11.5,7
Jashore,7/5/2024,33,28.5,30.5,45.8,35.5,39.9,27.2,83,0,0,0,rain,0,0,31.3,25.9,184,1000.6,76.1,3.7,97.5,8.5,4
Jashore,7/6/2024,33,27,29.2,45.8,31.2,37.5,27.3,89.9,0.258,100,4.17,rain,0,0,44.6,25.9,159.6,1000.6,85.8,3.4,145.9,12.9,5
Jashore,7/7/2024,33,27,29.8,44.2,31.2,38.4,27.1,85.6,3.754,100,4.17,rain,0,0,31.7,14.8,138.5,1002.2,64.5,3.8,205.1,17.6,8
Jashore,7/8/2024,33,28,30.2,44.1,33.6,38.4,26.5,80.9,0.866,100,8.33,rain,0,0,28.8,16.6,120.7,1002.9,63.8,3.9,222.3,19.3,8
Jashore,7/9/2024,34,28,30.9,43.7,33.6,39.4,26.5,78.3,0,0,0,,0,0,34.2,24.1,160.1,1003.6,64.1,4.1,141.5,12.1,4
Jashore,7/10/2024,35,29,31.6,46.7,36.8,40.6,26.6,76,0,0,0,rain,0,0,38.5,25.9,181.4,1003.9,59.4,3.9,226.7,19.5,7
Jashore,7/11/2024,36,29.1,31.9,48.8,36.4,42.6,27.4,77.6,0,0,0,rain,0,0,38.2,27.7,196.2,1000.9,67.2,3.6,205.9,17.6,7
Jashore,7/12/2024,30,25,27.8,38.8,25,32.5,25.6,88,54.689,100,12.5,rain,0,0,32,16.6,180.9,999.6,92.8,3.2,100.9,8.8,5
Jashore,7/13/2024,34,27,30.4,45.3,30.5,38.9,26.8,81.9,0.1,100,4.17,rain,0,0,25.9,18.4,143.8,997.6,62.3,3.8,174.2,15.1,6
Jashore,7/14/2024,35,28,30.4,45.6,34.4,39.2,27.1,83.3,7.466,100,12.5,rain,0,0,33.1,16.6,126.8,997.4,60.2,3.7,248.3,21.5,9
Jashore,7/15/2024,31.3,26,29,43.8,26,36.9,27.4,90.4,7,100,4.17,rain,0,0,46.1,20.5,101.6,999.2,73.9,3.5,210.8,18.1,7
Jashore,7/16/2024,33.1,28,30,45.9,33.6,39.1,27.3,86.2,6.04,100,12.5,rain,0,0,31.3,24.1,113.4,1000.3,77,3.7,183,15.7,6
Jashore,7/17/2024,34,28.3,30.5,45.4,35.6,40.2,27.4,84,7.642,100,8.33,rain,0,0,28.4,27.7,110.5,1000.3,68.8,4.1,208.4,18,8
Jashore,7/18/2024,34.2,28,31,47.8,34.5,41.2,27.5,82.6,0.578,100,4.17,rain,0,0,45.4,22.3,91.8,998.7,65,3.9,247.1,21.4,8
Jashore,7/19/2024,33,28,29.8,44.7,34.5,38.8,27.3,86.7,17.311,100,16.67,rain,0,0,47.5,20.5,86.8,996.6,69.9,3.6,224.8,19.4,7
Jashore,7/20/2024,33,28,30.3,45.8,33.6,39.6,27.3,84.2,1,100,8.33,rain,0,0,47.9,22.3,107.2,997.2,68.5,3.9,225.3,19.4,8
Jashore,7/21/2024,32,28,29.4,44.4,33.6,38.3,27.5,89.2,9.156,100,12.5,rain,0,0,40.3,14.8,110,997.8,79.6,3.5,201.7,17.4,7
Jashore,7/22/2024,32,27,29,43.1,31.2,37,27.3,90.6,20.797,100,25,rain,0,0,37.8,20.5,139.8,998,82.7,3.4,166.7,14.4,7
Jashore,7/23/2024,32,27,29.2,44.1,31.2,37.7,27.4,90.1,0.213,100,4.17,rain,0,0,30.2,14.8,138.3,996.5,85.1,3.4,168.1,14.5,5
Jashore,7/24/2024,33,28,29.9,43.8,34.5,38.4,27,84.5,0,0,0,rain,0,0,26.6,18.4,186.6,993.8,81.3,3.7,132.9,11.5,7
Jashore,7/25/2024,32,28,29.9,44.1,35.6,39.5,27.7,88,13.245,100,12.5,rain,0,0,20.5,13,189.5,992,90.1,3.2,155,13.3,5
Jashore,7/26/2024,33,28,29.7,45.8,34.5,38.8,27.4,87.7,8.025,100,8.33,rain,0,0,36.7,20.5,54.7,991.3,77.3,3.6,147.3,12.6,5
Jashore,7/27/2024,33,28,29.7,45.8,35.6,38.9,27.6,88.6,9.422,100,4.17,rain,0,0,38.5,20.5,117.5,995.3,81.4,3.3,131,11.3,5
Jashore,7/28/2024,32,28,29.3,46.2,34.5,37.9,27.4,90.1,3.585,100,8.33,rain,0,0,28.8,18.4,102.4,997.1,83.2,3.5,209.3,18.2,8
Jashore,7/29/2024,33,28,30,44.1,34.5,39.1,27.4,86.2,7.909,100,8.33,rain,0,0,29.9,18.4,135.7,997.1,74,3.6,174.8,15,6
Jashore,7/30/2024,33,27,30.1,45.8,31.8,39.6,27.6,86.8,13.909,100,12.5,rain,0,0,28.4,24.1,183.8,999.6,77.5,3.3,154.8,13.2,6
Jashore,7/31/2024,34,27,29.7,47.3,31.2,38.5,27.3,87.2,16.112,100,12.5,rain,0,0,25.2,16.6,188.9,999.5,88.2,3.1,126.3,10.8,5
Jashore,8/1/2024,29,27,27.9,36.8,31.2,34.2,26.9,94.6,49.822,100,25,rain,0,0,33.1,25.9,209.4,997.4,99.6,2.5,82,7.2,3
Jashore,8/2/2024,31,26.8,28.2,39.1,30.7,34.2,26.5,91,32.914,100,20.83,rain,0,0,56.2,29.5,188.9,998.3,97.9,3.1,112.3,9.6,6
Jashore,8/3/2024,30,26,28.1,40.4,26,34.3,26.9,93.2,52.449,100,12.5,rain,0,0,39.2,18.4,159.5,1002,88.4,3.3,119.3,10.4,5
Jashore,8/4/2024,33,27.8,29.4,45.8,33.6,37.5,27,87.4,0.427,100,4.17,rain,0,0,32.8,24.1,165.7,1004.1,77.1,3.7,150.2,12.8,6
Jashore,8/5/2024,33,28,29.4,43.8,33.6,37.8,27.1,87.9,3.041,100,8.33,rain,0,0,25.2,16.6,171.3,1003.3,82.8,3.4,155.9,13.5,6
Jashore,8/6/2024,32.6,27,29,44.3,31.2,36.9,27.2,90.1,55.363,100,4.17,rain,0,0,31.3,18.4,164.2,1001.5,78.3,3.3,126.9,11,4
Jashore,8/7/2024,31.2,27.7,29.3,40.9,33.6,36.8,26.7,86.5,0.087,100,4.17,rain,0,0,35.3,22.3,144.3,1001.6,67.5,3.7,153.3,13.2,6
Jashore,8/8/2024,31,27.9,29.2,40.6,33.6,36.8,26.8,87.1,2.266,100,12.5,rain,0,0,40,16.6,144.8,1003.4,79,3.8,189.4,16.3,7
Jashore,8/9/2024,33,27.9,29.9,43.8,33.6,38.2,26.8,84.1,0.142,100,4.17,rain,0,0,32,25.9,163.7,1004.2,81.6,3.7,180.1,15.5,5
Jashore,8/10/2024,32,28,29,44.1,34.5,37.4,27.4,90.8,18.736,100,16.67,rain,0,0,33.1,14.8,164.3,1003.6,83.6,3.2,138.5,11.9,7
Jashore,8/11/2024,32,27.9,29.4,44.1,34.1,38.1,27.5,89.5,2.137,100,8.33,rain,0,0,30.6,13,178.8,1002.9,81.3,3.3,166.3,14.4,7
Jashore,8/12/2024,34,29,30.9,45.1,36.7,40.4,27.3,81.7,5.4,100,41.67,rain,0,0,29.2,22.3,180.4,1002.9,65.8,3.5,194.6,16.8,8
Jashore,8/13/2024,33,28,29.8,45.8,34.5,39.3,27.7,88.7,10.909,100,8.33,rain,0,0,27.7,9.4,144.3,1003.7,83.4,3.1,179.2,15.3,8
Jashore,8/14/2024,34,28,29.7,45.5,34.4,38.8,27.5,88.3,7.17,100,12.5,rain,0,0,20.9,11.2,66.2,1003.3,85.4,2.9,188.4,16.3,7
Jashore,8/15/2024,33,28,30.1,45.8,34.5,39.1,27.2,84.7,0.809,100,4.17,rain,0,0,25.2,18.4,144.3,1002.2,74.7,3.5,177.7,15.3,7
Jashore,8/16/2024,31,28,29.3,40.9,34.5,37.5,27.1,88,6.065,100,8.33,rain,0,0,19.8,13,160.7,1001.7,78.1,3.4,147.7,12.7,6
Jashore,8/17/2024,34,27.8,30.5,43.5,33.8,38.5,26.4,79.6,10.086,100,8.33,rain,0,0,21.6,11.2,29,1002.4,65.8,3.6,202.9,17.5,7
Jashore,8/18/2024,29.1,26,27.4,35.5,26,31.6,25.7,90.9,63.401,100,12.5,rain,0,0,23.8,25.9,330.4,1002.1,87.6,2.8,59.8,5.1,3
Jashore,8/19/2024,30,26.9,28,37.4,31.2,33.7,26.2,90.3,1.757,100,8.33,rain,0,0,29.2,16.6,315,1001.8,86.5,3.3,81.8,7,5
Jashore,8/20/2024,30,27,28.4,39,30.6,34.9,26.5,89.7,7.888,100,4.17,rain,0,0,24.1,14.8,200.2,1003.4,80.1,2.9,95,8.3,4
Jashore,8/21/2024,33,27,29.8,45.8,31.2,38.4,27.2,86.3,6.633,100,12.5,rain,0,0,36,16.6,248.7,1004.3,80.1,3.1,124.6,10.7,5
Jashore,8/22/2024,32,27,29.2,42.7,31.2,36.9,27,88.3,26.604,100,12.5,rain,0,0,26.6,11.2,254.7,1003.4,93.4,2.8,122.8,10.6,5
Jashore,8/23/2024,29,26,27.3,36.8,26,32.1,26.4,94.6,18.268,100,16.67,rain,0,0,21.6,13,143,1004,91.9,2.9,81.7,7.1,3
Jashore,8/24/2024,31,26,27.5,39.1,26,32,26.2,92.8,21.931,100,12.5,rain,0,0,27.4,13,147.7,1004.4,94,3,133.8,11.5,6
Jashore,8/25/2024,30,26.8,28,37.4,30.8,33.5,26.2,90.5,17.31,100,8.33,rain,0,0,22.3,9.4,219.4,1002.4,89.4,2.8,89,7.6,5
Jashore,8/26/2024,29,26,27.3,36.8,26,31,26,92.8,49.802,100,20.83,rain,0,0,30.6,13,164.6,1001.4,95.4,3,113.2,9.7,8
Jashore,8/27/2024,29.4,26,27.5,37.2,26,31.5,26.2,92.7,36.331,100,16.67,rain,0,0,25.2,11.2,129.2,1004.5,84.8,3.2,139.8,11.9,6
Jashore,8/28/2024,33,26.8,29.9,43.8,30.7,37.2,26.3,81.6,0,0,0,rain,0,0,21.6,13,116.7,1004.2,46.2,4.1,203.6,17.5,7
Jashore,8/29/2024,33.6,27.3,30.3,43.3,32.1,38.2,26.3,79.9,0.173,100,4.17,rain,0,0,31.7,14.8,118,1003.7,49.7,4.3,223.9,19.3,8
Jashore,8/30/2024,34.1,27.6,30.5,43.5,33.2,38.3,26.3,79.2,0.866,100,4.17,rain,0,0,29.5,14.8,125.4,1003.8,51.6,4.2,229.7,19.9,9
Jashore,8/31/2024,33.3,28,30.4,43.8,33.6,38.4,26.4,80.1,0.058,100,4.17,rain,0,0,36.7,22.3,121.1,1003.9,51.7,4.1,216.1,18.8,7
Jashore,9/1/2024,33,28,29.9,42.4,33.6,37.8,26.6,83.3,1.422,100,4.17,rain,0,0,31,22.3,128.4,1004.9,60.1,4,154.1,13.2,6
Jashore,9/2/2024,34,28,30.6,43.5,33.6,38.9,26.6,79.9,0.173,100,4.17,rain,0,0,23,14.8,114.7,1005.6,48.3,4.2,203.7,17.7,7
Jashore,9/3/2024,33.6,28,30.3,43.9,33.6,38.8,26.8,82.5,4.267,100,4.17,rain,0,0,23,14.8,140.7,1005.7,60.6,4.2,180.7,15.6,7
Jashore,9/4/2024,34,28,30.4,43.6,34.5,38.8,26.7,81.3,0.578,100,4.17,rain,0,0,24.1,14.8,188.4,1003.4,64.4,3.8,170.5,14.7,6
Jashore,9/5/2024,34.4,27.9,31.3,43.9,33.5,39.6,26.2,75.5,0,0,0,rain,0,0,20.9,18.4,156.9,1001.9,52.1,4.3,222.7,19.3,8
Jashore,9/6/2024,35,27,31,45.3,31.2,40,26.7,78.5,0.711,100,4.17,rain,0,0,29.2,14.8,52.7,1002.4,50,4.1,224.9,19.5,9
Jashore,9/7/2024,35,28,30.9,46.7,34.5,40,26.9,79.8,6.401,100,4.17,rain,0,0,26.3,16.6,89.5,1002.4,60.3,4,219.3,18.9,8
Jashore,9/8/2024,33.2,28,29.8,42.4,33.6,38,26.8,84.4,1.422,100,4.17,rain,0,0,38.2,22.3,92.6,1001.9,56.8,3.8,198,17.1,8
Jashore,9/9/2024,33,27,29.6,43.8,31.8,37.7,27,86.4,9.444,100,12.5,rain,0,0,45.4,22.3,112.8,999.9,59.5,3.8,219.7,19,8
Jashore,9/10/2024,34,27.5,30.1,45.3,32.8,39,27.1,84.5,5.493,100,12.5,rain,0,0,37.4,20.5,126.9,1000.2,62.8,3.7,214,18.5,8
Jashore,9/11/2024,34,28,30.7,45.8,34.5,40.7,27.6,84.2,3.321,100,12.5,rain,0,0,23,14.8,154.8,1001.4,83.2,3.7,152.1,13,7
Jashore,9/12/2024,32,29.5,30.8,44.1,39.4,41.7,27.9,84.7,0.058,100,4.17,rain,0,0,24.1,14.8,269.3,1001.4,91.2,3.3,127.4,11.2,7
Jashore,9/13/2024,33,26,29.1,47.9,26,36.4,26.7,87.3,31.866,100,4.17,rain,0,0,37.1,18.4,324.4,998.8,92.9,3,146.4,12.6,6
Jashore,9/14/2024,27,25.7,26.1,31.2,25.7,26.5,25.2,94.8,62.711,100,29.17,rain,0,0,50,27.7,341.5,992.5,99.6,2.6,40.3,3.4,3
Jashore,9/15/2024,27,25.7,26.2,30.6,25.7,26.6,25.2,94.5,11.753,100,25,rain,0,0,49.3,27.7,157.4,992.3,99.6,2.9,23.1,2,1
Jashore,9/16/2024,29,26.2,27.3,34.5,26.2,31.4,25.8,91.5,18.278,100,20.83,rain,0,0,49.3,33.5,135.3,999.7,94.5,3.2,78.2,6.8,4
Jashore,9/17/2024,32.5,26.7,29.4,42.3,30.6,36.4,26.4,84.6,0,0,0,rain,0,0,31.3,16.6,118,1004.2,59.4,3.8,220.1,18.9,8
Jashore,9/18/2024,34,26,30.3,42.1,26,36.3,25.2,75.8,0,0,0,,0,0,17.6,7.6,111,1004.1,39.3,4,221.4,19.2,8
Jashore,9/19/2024,35,28,31.5,46.7,34.5,41,26.9,77.4,0,0,0,rain,0,0,19.1,13,305.6,1003.5,55,3.7,188,16.2,8
Jashore,9/20/2024,36,29.4,32.6,48.8,37.4,43.8,27.4,74.8,0,0,0,,0,0,21.2,13,347.7,1003.4,47.4,3.8,227.4,19.6,7
Jashore,9/21/2024,34.4,26,30.4,44.6,26,37.4,26,78.3,2.305,100,12.5,rain,0,0,55.4,19.2,19.7,1004.2,68,4,149.8,13.2,7
Jashore,9/22/2024,35,27.3,31.4,47.3,32.2,40.7,26.7,77,15.647,100,4.17,rain,0,0,25.9,14.8,3.4,1002.8,51.5,4,210.2,18.2,7
Jashore,9/23/2024,34.3,29,31.4,48.3,35.6,42.9,27.9,82,1.538,100,8.33,rain,0,0,25.2,16.6,57.6,1002.9,72.7,3.3,150.3,13.1,6
Jashore,9/24/2024,31,27,28.8,40.6,31,35.9,26.6,88.2,5.748,100,8.33,rain,0,0,40,18.4,98.1,1003.4,83.3,3.5,136.7,11.8,6
Jashore,9/25/2024,28.5,25.8,27.1,35.3,25.8,30.8,26,93.6,48.632,100,25,rain,0,0,37.1,15.7,130.8,1004.4,95.5,3.2,71.4,6.1,4
Jashore,9/26/2024,28,25,26.1,33.6,25,26.7,25.3,95.3,85.604,100,33.33,rain,0,0,46.4,18.4,138.7,1006.9,99.5,2.6,77.7,6.8,5
Jashore,9/27/2024,31,25.8,28.5,42.4,25.8,34,26.2,87.9,4.578,100,12.5,rain,0,0,42.8,24.1,159.9,1008.4,77.4,3.8,171.1,14.8,7
Jashore,9/28/2024,33,27,29.8,43.8,31.2,37.6,26.6,83.7,7.866,100,4.17,rain,0,0,32,20.5,180.9,1008.5,61.8,3.7,169.2,14.6,7
Jashore,9/29/2024,35,28,31,46.7,34.3,40.6,27.2,81,0,0,0,rain,0,0,26.6,14.8,215.5,1008.1,52.5,4.4,209,18,8
Jashore,9/30/2024,36,29,31.9,48.1,36.8,42.6,27.5,78.8,0.1,100,4.17,rain,0,0,24.1,13,228.9,1006.7,51.9,3.8,212.5,18.2,7
Jashore,10/1/2024,36,29.8,32.1,48.8,39.2,43.2,27.5,77.5,0,0,0,rain,0,0,25.9,16.6,277.7,1004.2,65.8,3.4,172.5,15,7
